,Date,Trigger_Type,Trigger_Onset_Time,Trial_Delay,Response_Time
94,,1,165.600620985,1.835,0.0
95,,1,167.478506088,1.934,0.0
96,,2,169.435508013,1.741,0.51021194458
97,,2,171.213046074,1.742,0.713927030563
98,,1,172.977121115,1.76,0.0
99,,1,174.763524055,1.614,0.0
100,,1,176.398639202,1.761,0.0
101,,1,178.183531046,1.798,0.0
102,,1,180.010120153,1.593,0.0
103,,1,181.62582612,1.982,0.0
104,,1,183.644026041,1.987,0.0
105,,1,185.670586109,1.924,0.0
106,,2,187.627457142,1.822,0.499749898911
107,,1,189.475532055,1.71,0.0
108,,1,191.222735167,1.833,0.0
109,,1,193.086544037,1.986,0.0
110,,1,195.09552598,1.801,0.0
111,,1,196.934488058,1.626,0.0
112,,1,198.588999987,1.528,0.0
113,,1,200.141017199,1.668,0.0
114,,1,201.831233978,1.578,0.0
115,,1,203.44089818,1.919,0.0
116,,1,205.382219076,1.59,0.0
117,,1,207.002965212,1.516,0.0
118,,1,208.558587074,1.91,0.0
119,,1,210.491191149,1.69,0.0
120,,1,212.211908102,1.544,0.0
121,,2,213.786591053,1.827,0.499331951141
122,,1,215.650185108,1.564,0.0
123,,2,217.246596098,1.919,0.357597112656
124,,1,219.20106101,1.659,0.0
125,,1,220.891350985,1.852,0.0
126,,2,222.773175001,1.637,0.5775141716
127,,1,224.439105034,1.919,0.0
128,,1,226.371637106,1.499,0.0
129,,1,227.902045012,1.663,0.0
130,,1,229.596287012,1.847,0.0
131,,1,231.465951204,1.942,0.0
132,,1,233.435582161,1.809,0.0
133,,1,235.272630215,1.782,0.0
134,,1,237.084695101,1.784,0.0
135,,2,238.896995068,1.959,0.562164068222
136,,1,240.881945133,1.692,0.0
137,,1,242.605172157,1.86,0.0
138,,1,244.492660046,1.976,0.0
139,,1,246.48903203,1.856,0.0
140,,1,248.367354155,1.986,0.0
141,,1,250.378073215,1.868,0.0
142,,2,252.269967079,1.911,0.555387973785
143,,1,254.203138113,1.491,0.0
144,,1,255.712867022,1.758,0.0
145,,1,257.494750023,1.945,0.0
146,,1,259.467689991,1.88,0.0
147,,1,261.373620987,1.592,0.0
148,,2,262.987751007,1.525,0.561122894287
149,,1,264.52789402,1.891,0.0
150,,1,266.443677187,1.65,0.0
151,,2,268.111508131,1.983,0.521792173386
152,,1,270.115483046,1.534,0.0
153,,2,271.666499138,1.634,0.481112957001
154,,1,273.316239119,1.785,0.0
155,,1,275.117738008,1.559,0.0
156,,1,276.700324059,1.829,0.0
157,,1,278.551557064,1.956,0.0
158,,1,280.538659096,1.986,0.0
159,,1,282.538911104,1.49,0.0
160,,2,284.042616129,1.911,0.482983112335
161,,1,285.974314213,1.775,0.0
162,,1,287.788544178,1.702,0.0
163,,1,289.504367113,1.519,0.0
164,,1,291.062391996,1.897,0.0
165,,2,292.990231037,1.863,0.632347822189
166,,1,294.885322094,1.528,0.0
167,,2,296.431164026,1.663,0.608377933502
168,,1,298.126135111,1.794,0.0
169,,1,299.946624994,1.594,0.0
170,,1,301.556469202,1.848,0.0
171,,1,303.420320034,1.726,0.0
172,,1,305.177484989,1.686,0.0
173,,1,306.877645016,1.765,0.0
174,,1,308.678104162,1.858,0.0
175,,1,310.550809145,1.88,0.0
176,,1,312.453237057,1.507,0.0
177,,2,313.989703178,1.931,0.401059865952
178,,1,315.943052053,1.615,0.0
179,,1,317.577413082,1.699,0.0
180,,2,319.291615009,1.543,0.396390914917
181,,1,320.855569124,1.681,0.0
182,,1,322.563451052,1.849,0.0
183,,1,324.431693077,1.557,0.0
184,,1,326.019968033,1.695,0.0
185,,2,327.737985134,1.555,0.627410888672
186,,1,329.317525148,1.601,0.0
187,,2,330.944077015,1.565,0.432124137878
188,,1,332.527842999,1.986,0.0
189,,1,334.529563189,1.733,0.0
190,,1,336.276002169,1.624,0.0
191,,2,337.926290035,1.578,0.487384796143
192,,1,339.529962063,1.984,0.0
193,,1,341.537717104,1.716,0.0
194,,1,343.269047022,1.946,0.0
195,,1,345.239183187,1.907,0.0
196,,1,347.180437088,1.833,0.0
197,,2,349.055697203,1.806,0.369006872177
198,,2,350.879417181,1.683,0.64635181427
199,,1,352.5949471,1.861,0.0
200,,1,354.494201183,1.619,0.0
201,,1,356.132009029,1.636,0.0
202,,1,357.798299074,1.873,0.0
203,,1,359.705862045,1.589,0.0
204,,2,361.320708036,1.717,0.431148052216
205,,2,363.079539061,1.577,0.367058038712
206,,1,364.679206133,1.855,0.0
207,,1,366.557427168,1.524,0.0
208,,1,368.106781006,1.83,0.0
209,,1,369.973402023,1.572,0.0
210,,1,371.564455986,1.594,0.0
211,,1,373.197279215,1.713,0.0
212,,1,374.936263084,1.689,0.0
213,,1,376.651562214,1.561,0.0
214,,1,378.242557049,1.615,0.0
215,,1,379.877421141,1.82,0.0
216,,1,381.712635994,1.572,0.0
217,,2,383.314428091,1.617,0.541558980942
218,,1,384.968845129,1.684,0.0
219,,1,386.676195145,1.782,0.0
220,,1,388.473232985,1.94,0.0
221,,1,390.443200111,1.694,0.0
222,,1,392.166307211,1.868,0.0
223,,1,394.060132027,1.866,0.0
224,,1,395.969022036,1.496,0.0
225,,1,397.478302002,1.942,0.0
226,,1,399.434581995,1.903,0.0
227,,1,401.363812208,1.696,0.0
228,,1,403.088903189,1.657,0.0
229,,1,404.770008087,1.862,0.0
230,,1,406.664954185,1.716,0.0
231,,1,408.398884058,1.789,0.0
232,,2,410.21156621,1.514,0.659857034683
233,,2,411.746375084,1.91,0.516356945038
234,,1,413.682418108,1.617,0.0
235,,1,415.339871168,1.914,0.0
236,,1,417.286869049,1.612,0.0
237,,1,418.93494916,1.733,0.0
238,,1,420.706037045,1.87,0.0
239,,1,422.603006124,1.713,0.0
240,,1,424.34454298,1.551,0.0
241,,1,425.933781147,1.951,0.0
242,,2,427.904139996,1.671,0.572340011597
243,,1,429.603432178,1.734,0.0
244,,1,431.355810165,1.74,0.0
245,,2,433.133275986,1.623,0.375048875809
246,,1,434.775488138,1.754,0.0
247,,1,436.556982994,1.753,0.0
248,,1,438.325448036,1.708,0.0
249,,2,440.059380054,1.85,0.469649076462
