,Date,Trigger_Type,Trigger_Onset_Time,Trial_Delay,Response_Time
62,,1,111.226323128,1.571,0.0
63,,2,112.834196091,1.838,0.0
64,,1,114.701416016,1.862,0.0
65,,1,116.584899902,1.563,0.0
66,,1,118.170516968,1.899,0.0
67,,1,120.100940943,1.801,0.0
68,,1,121.934361935,1.745,0.0
69,,1,123.708312035,1.845,0.0
70,,1,125.578014135,1.955,0.0
71,,1,127.568716049,1.603,0.0
72,,1,129.185070038,1.835,0.0
73,,2,131.047333002,1.903,0.315546035767
74,,1,132.975062132,1.538,0.0
75,,1,134.535336018,1.801,0.0
76,,2,136.359147072,1.894,0.38129901886
77,,1,138.276837111,1.828,0.0
78,,1,140.127206087,1.511,0.0
79,,1,141.659430027,1.613,0.0
80,,1,143.295715094,1.935,0.0
81,,1,145.257250071,1.899,0.0
82,,1,147.172657013,1.55,0.0
83,,1,148.75336194,1.716,0.0
84,,2,150.499233007,1.88,0.372455835342
85,,1,152.403681993,1.767,0.0
86,,1,154.199021101,1.934,0.0
87,,1,156.14767313,1.546,0.0
88,,2,157.70905304,1.793,0.482666969299
89,,1,159.516453981,1.588,0.0
90,,1,161.121241093,1.723,0.0
91,,2,162.886758089,1.752,0.340301990509
92,,1,164.654658079,1.585,0.0
93,,2,166.277868032,1.518,0.515717983246
94,,1,167.810120106,1.651,0.0
95,,1,169.49387598,1.945,0.0
96,,1,171.468450069,1.515,0.0
97,,1,173.007919073,1.749,0.0
98,,1,174.771165133,1.697,0.0
99,,1,176.489751101,1.809,0.0
100,,1,178.321578979,1.699,0.0
101,,1,180.041965008,1.841,0.0
102,,1,181.904853106,1.774,0.0
103,,1,183.697039127,1.641,0.0
104,,1,185.374234915,1.585,0.0
105,,1,186.988480091,1.67,0.0
106,,2,188.681334019,1.686,0.351858139038
107,,1,190.388384104,1.782,0.0
108,,1,192.195218086,1.793,0.0
109,,1,194.026381969,1.781,0.0
110,,2,195.824048042,1.803,0.490409851074
111,,1,197.656393051,1.58,0.0
112,,1,199.262115955,1.502,0.0
113,,1,200.786031961,1.693,0.0
114,,1,202.516380072,1.867,0.0
115,,1,204.409845114,1.655,0.0
116,,2,206.097846985,1.768,0.346768856049
117,,1,207.880691051,1.881,0.0
118,,1,209.784756899,1.916,0.0
119,,1,211.718548059,1.876,0.0
120,,1,213.617273092,1.698,0.0
121,,1,215.337681055,1.718,0.0
122,,1,217.078109026,1.581,0.0
123,,1,218.674344063,1.884,0.0
124,,1,220.58703208,1.59,0.0
125,,1,222.192822933,1.514,0.0
126,,2,223.746705055,1.707,0.483024120331
127,,1,225.469037056,1.521,0.0
128,,1,227.003960133,1.973,0.0
129,,1,229.00476408,1.73,0.0
130,,1,230.763130903,1.868,0.0
131,,1,232.659999132,1.804,0.0
132,,1,234.486622095,1.544,0.0
133,,1,236.056606054,1.514,0.0
134,,1,237.605421066,1.684,0.0
135,,1,239.307331085,1.75,0.0
136,,1,241.081752062,1.61,0.0
137,,1,242.711298943,1.893,0.0
138,,1,244.627494097,1.524,0.0
139,,2,246.185751915,1.917,0.3397128582
140,,1,248.130515099,1.813,0.0
141,,1,249.975959063,1.826,0.0
142,,1,251.828870058,1.864,0.0
143,,1,253.716511965,1.705,0.0
144,,1,255.448380947,1.966,0.0
145,,1,257.448945045,1.651,0.0
146,,1,259.12373805,1.559,0.0
147,,1,260.710995913,1.827,0.0
148,,1,262.578901052,1.847,0.0
149,,2,264.46023798,1.77,0.603557109833
150,,1,266.262121916,1.757,0.0
151,,1,268.060270071,1.611,0.0
152,,1,269.703335047,1.931,0.0
153,,1,271.664201021,1.963,0.0
154,,2,273.646506071,1.561,0.342481851578
155,,2,275.223577023,1.589,0.410350084305
156,,1,276.833913088,1.891,0.0
157,,1,278.754111052,1.646,0.0
158,,1,280.422703981,1.813,0.0
159,,1,282.259483099,1.534,0.0
160,,1,283.815051079,1.613,0.0
161,,1,285.451142073,1.511,0.0
162,,1,286.993999958,1.811,0.0
163,,1,288.828728914,1.938,0.0
164,,1,290.789017916,1.638,0.0
165,,1,292.460931063,1.708,0.0
166,,1,294.199749947,1.539,0.0
167,,1,295.761723995,1.713,0.0
168,,1,297.505782127,1.563,0.0
169,,1,299.096053123,1.642,0.0
170,,1,300.760158062,1.571,0.0
171,,1,302.353317022,1.532,0.0
172,,2,303.915185928,1.884,0.460923910141
173,,1,305.826723099,1.679,0.0
174,,1,307.52147603,1.701,0.0
175,,1,309.243360996,1.607,0.0
176,,1,310.890239,1.537,0.0
177,,1,312.46953702,1.98,0.0
178,,2,314.482859135,1.544,0.527176141739
179,,1,316.04588294,1.557,0.0
180,,1,317.625622034,1.871,0.0
181,,1,319.52116704,1.881,0.0
182,,1,321.42531991,1.501,0.0
183,,2,322.9480021,1.811,0.491557121277
184,,2,324.79324007,1.721,0.656691074371
185,,2,326.53707695,1.504,0.657477140427
186,,1,328.064959049,1.773,0.0
187,,1,329.865170002,1.956,0.0
188,,1,331.859265089,1.788,0.0
189,,2,333.669224024,1.987,0.487291097641
190,,1,335.677206039,1.975,0.0
191,,1,337.677908897,1.693,0.0
192,,1,339.39597702,1.752,0.0
193,,1,341.174724102,1.767,0.0
194,,1,342.968899012,1.741,0.0
195,,2,344.732567072,1.768,0.523955821991
196,,2,346.529993057,1.916,0.507297992706
197,,1,348.468732119,1.587,0.0
198,,1,350.088459969,1.736,0.0
199,,1,351.848067999,1.71,0.0
200,,2,353.580891132,1.874,0.492788076401
201,,2,355.477153063,1.673,0.356992006302
202,,1,357.172492027,1.566,0.0
203,,1,358.768891096,1.843,0.0
204,,1,360.633917093,1.964,0.0
205,,2,362.626775026,1.845,0.473320007324
206,,2,364.493658066,1.651,0.564932823181
207,,1,366.173239946,1.916,0.0
208,,1,368.108026028,1.89,0.0
209,,1,370.019542933,1.808,0.0
210,,1,371.849982023,1.619,0.0
211,,1,373.501239061,1.874,0.0
212,,1,375.40725708,1.945,0.0
213,,1,377.378397942,1.507,0.0
214,,1,378.908318043,1.929,0.0
215,,2,380.872281075,1.661,0.385217905045
216,,1,382.554951906,1.636,0.0
217,,2,384.217654943,1.89,0.513179063797
218,,2,386.12173605,1.684,0.431699037552
219,,2,387.826128006,1.833,0.59095788002
220,,1,389.685223103,1.79,0.0
221,,1,391.502938986,1.986,0.0
222,,2,393.508729935,1.643,0.397556781769
223,,2,395.165185928,1.949,0.69039106369
224,,1,397.14051795,1.878,0.0
225,,1,399.039444923,1.968,0.0
226,,2,401.021188021,1.86,0.590626001358
227,,1,402.902206898,1.914,0.0
228,,1,404.837217093,1.939,0.0
229,,1,406.791163921,1.781,0.0
230,,1,408.603785038,1.65,0.0
231,,2,410.292448044,1.815,0.435751914978
232,,1,412.127804995,1.951,0.0
233,,1,414.093609095,1.565,0.0
234,,1,415.687859058,1.613,0.0
235,,2,417.335568905,1.521,0.479423046112
236,,2,418.89353013,1.75,0.4690721035
237,,1,420.672455072,1.567,0.0
238,,1,422.259202003,1.869,0.0
239,,2,424.159871101,1.64,0.328631877899
240,,1,425.832741022,1.819,0.0
241,,1,427.68046093,1.709,0.0
242,,2,429.411897898,1.502,0.523802995682
243,,1,430.944519997,1.935,0.0
244,,1,432.907659054,1.892,0.0
245,,1,434.812950134,1.814,0.0
246,,1,436.646496058,1.547,0.0
247,,1,438.209270954,1.97,0.0
248,,1,440.211615086,1.85,0.0
249,,2,442.091035128,1.492,0.582695960999
