timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1005.532,-168.945,-384.766,-838.379,-429.688,-659.180,0
1005.536,-828.125,-1000.000,-994.141,722.168,-989.746,0
1005.540,98.145,-728.027,-915.039,-429.688,-714.355,0
1005.544,-1000.000,-15.625,-728.027,-1000.000,-375.488,0
1005.548,-351.074,-209.961,-792.969,-937.500,-491.699,0
1005.552,-844.238,-957.031,-984.375,458.008,-870.117,0
1005.556,280.762,-873.535,-954.590,270.020,-828.125,0
1005.560,-1000.000,-147.949,-664.062,-1000.000,16.113,0
1005.564,-852.051,-8.789,-656.738,-1000.000,-49.316,0
1005.568,767.090,-722.168,-944.336,37.598,-824.707,0
1005.572,608.398,-1000.000,-996.582,341.309,-993.164,0
1005.575,-936.035,-409.668,-817.871,-970.215,-526.855,0
1005.579,-1000.000,62.500,-666.504,-1000.000,-237.305,0
1005.583,78.613,-494.629,-861.328,-113.281,-707.520,0
1005.587,-895.996,-1000.000,-1000.000,704.102,-1000.000,0
1005.591,-302.734,-639.160,-897.949,-686.523,-790.039,0
1005.595,-1000.000,30.762,-675.293,-1000.000,-301.270,0
1005.599,-182.617,-343.262,-765.137,-528.809,-339.844,0
1005.603,-810.059,-1000.000,-993.652,925.293,-928.223,0
1005.607,248.047,-779.785,-935.547,25.391,-835.938,0
1005.611,-1000.000,-92.285,-756.836,-1000.000,-558.105,0
1005.614,-467.285,-165.527,-738.770,-996.582,-298.340,0
1005.618,-876.465,-882.812,-933.105,404.297,-512.695,0
1005.622,283.691,-934.082,-980.469,336.914,-965.820,0
1005.626,-1000.000,-271.973,-794.434,-1000.000,-647.461,0
1005.630,-951.660,-8.301,-713.867,-1000.000,-525.391,0
1005.634,582.031,-642.090,-899.414,44.922,-781.250,0
1005.638,788.086,-1000.000,-1000.000,497.070,-993.652,0
1005.642,-791.992,-502.930,-863.281,-905.762,-756.836,0
1005.646,-1000.000,47.852,-668.945,-1000.000,-323.730,0
1005.650,-46.875,-446.777,-809.082,-187.012,-589.844,0
1005.654,-826.172,-1000.000,-1000.000,960.938,-944.824,0
1005.657,-82.031,-689.941,-914.062,-336.914,-724.121,0
1005.661,-1000.000,-17.578,-746.094,-1000.000,-555.664,0
1005.665,-192.383,-329.590,-824.707,-615.723,-711.914,0
1005.669,-801.758,-1000.000,-987.793,898.438,-982.422,0
1005.673,276.367,-818.359,-949.219,183.105,-908.203,0
1005.677,-1000.000,-122.559,-737.305,-1000.000,-495.117,0
1005.681,-570.801,-114.746,-730.957,-1000.000,-426.270,0
1005.685,-922.852,-841.309,-964.844,340.820,-920.898,0
1005.689,411.621,-958.008,-965.820,369.141,-865.723,0
1005.693,-1000.000,-303.711,-763.184,-1000.000,-400.391,0
1005.697,-1000.000,29.297,-667.480,-1000.000,-286.621,0
1005.700,356.445,-571.289,-862.305,-12.695,-633.789,0
1005.704,939.453,-1000.000,-1000.000,646.973,-1000.000,0
1005.708,-605.957,-528.320,-812.012,-789.551,-503.906,0
1005.712,-1000.000,87.891,-598.145,-1000.000,-16.113,0
1005.716,-162.109,-417.480,-825.684,-248.535,-676.758,0
1005.720,-829.102,-1000.000,-1000.000,-973.145,-1000.000,0
1005.724,48.828,-714.355,-914.551,-164.551,-831.055,0
1005.728,-1000.000,-14.160,-719.727,-1000.000,-454.102,0
1005.732,-235.840,-270.020,-800.781,-719.727,-598.633,0
1005.736,-807.129,-996.094,-988.770,818.848,-991.699,0
1005.739,273.926,-847.168,-946.777,287.109,-840.820,0
1005.743,-1000.000,-152.344,-742.676,-1000.000,-394.531,0
1005.747,-717.285,-35.645,-652.344,-1000.000,-48.828,0
1005.751,938.477,-747.070,-888.184,223.633,-539.551,0
1005.755,542.480,-1000.000,-999.023,374.512,-1000.000,0
1005.759,-967.773,-385.254,-846.680,-995.117,-708.496,0
1005.763,-1000.000,41.504,-709.961,-1000.000,-437.988,0
1005.767,201.172,-513.672,-848.633,-64.941,-637.695,0
1005.771,-934.570,-1000.000,-1000.000,759.277,-1000.000,0
1005.775,-404.297,-595.703,-885.742,-662.109,-784.668,0
1005.779,-1000.000,51.758,-714.355,-1000.000,-502.930,0
1005.782,-175.781,-373.535,-828.125,-331.543,-629.883,0
1005.786,-815.918,-1000.000,-996.582,-936.035,-963.867,0
1005.790,166.016,-745.605,-915.527,0.488,-788.574,0
1005.794,-1000.000,-25.391,-698.730,-1000.000,-301.758,0
1005.798,-369.629,-197.266,-765.137,-880.859,-463.867,0
1005.802,-843.262,-945.801,-980.469,624.512,-916.016,0
1005.806,279.785,-894.531,-966.797,333.496,-848.145,0
1005.810,-1000.000,-217.773,-802.246,-1000.000,-582.031,0
1005.814,-865.234,-31.250,-760.742,-1000.000,-549.805,0
1005.818,743.164,-696.777,-934.570,96.191,-838.867,0
1005.822,664.551,-1000.000,-992.676,456.055,-981.445,0
1005.825,-902.344,-437.012,-854.492,-938.477,-712.402,0
1005.829,-1000.000,66.406,-707.031,-1000.000,-452.637,0
1005.833,49.805,-466.309,-841.309,-106.934,-629.395,0
1005.837,-849.609,-1000.000,-1000.000,876.953,-1000.000,0
1005.841,-206.543,-607.422,-815.918,-492.676,-422.852,0
1005.845,-1000.000,76.660,-630.371,-1000.000,-87.402,0
1005.849,-186.523,-333.496,-828.613,-513.672,-696.289,0
1005.853,-806.152,-1000.000,-998.535,941.895,-1000.000,0
1005.857,272.949,-770.020,-907.715,69.336,-724.121,0
1005.861,-1000.000,-49.805,-703.125,-1000.000,-331.543,0
1005.864,-503.906,-141.602,-779.785,-992.676,-568.848,0
1005.868,-889.648,-883.301,-971.191,439.941,-912.598,0
1005.872,312.012,-935.059,-977.051,343.262,-946.777,0
1005.876,-1000.000,-251.465,-769.043,-1000.000,-469.238,0
1005.880,-988.770,41.992,-648.438,-1000.000,-174.316,0
1005.884,527.832,-608.887,-880.371,36.621,-647.949,0
1005.888,800.781,-1000.000,-999.023,571.289,-988.281,0
1005.892,-775.391,-504.883,-870.117,-862.793,-768.066,0
1005.896,-1000.000,87.402,-627.930,-1000.000,-163.086,0
1005.900,-106.445,-402.832,-738.281,-182.129,-256.348,0
1005.904,-837.402,-1000.000,-1000.000,994.141,-1000.000,0
1005.907,-62.012,-686.035,-905.273,-277.832,-833.496,0
1005.911,-1000.000,20.508,-690.918,-1000.000,-456.543,0
1005.915,-191.895,-278.320,-768.066,-611.816,-499.023,0
1005.919,-801.758,-1000.000,-986.328,923.340,-921.387,0
1005.923,276.367,-823.242,-943.359,232.422,-891.113,0
1005.927,-1000.000,-107.910,-691.406,-1000.000,-350.098,0
1005.931,-610.352,-84.961,-692.383,-1000.000,-289.551,0
1005.935,-946.777,-812.988,-945.801,291.992,-667.480,0
1005.939,433.105,-978.516,-984.375,396.973,-904.785,0
1005.943,-1000.000,-340.332,-812.988,-1000.000,-676.758,0
1005.947,-1000.000,33.691,-687.500,-1000.000,-416.992,0
1005.950,292.480,-556.152,-866.699,-35.645,-708.984,0
1005.954,958.984,-1000.000,-1000.000,719.238,-1000.000,0
1005.958,-577.148,-565.430,-873.535,-715.820,-754.883,0
1005.962,-1000.000,53.711,-699.707,-1000.000,-471.680,0
1005.966,-166.504,-400.879,-823.242,-270.996,-695.801,0
1005.970,-829.590,-1000.000,-1000.000,-937.988,-1000.000,0
1005.974,64.941,-713.867,-896.973,-64.453,-718.750,0
1005.978,-1000.000,16.602,-660.156,-1000.000,-249.512,0
1005.982,-281.738,-214.355,-742.676,-764.648,-357.910,0
1005.986,-821.289,-981.445,-996.582,778.320,-937.500,0
1005.989,279.297,-841.797,-903.809,295.898,-670.898,0
1005.993,-1000.000,-125.488,-663.574,-1000.000,-75.684,0
1005.997,-748.535,-41.016,-744.141,-1000.000,-477.539,0
1006.001,902.344,-746.094,-953.125,178.223,-894.043,0
1006.005,579.590,-1000.000,-985.352,428.223,-963.379,0
1006.009,-946.777,-380.371,-822.266,-966.797,-585.938,0
1006.013,-1000.000,63.965,-707.520,-1000.000,-430.176,0
1006.017,154.785,-502.441,-874.512,-71.289,-772.461,0
1006.021,-919.922,-1000.000,-1000.000,795.898,-1000.000,0
1006.025,-369.141,-600.098,-875.977,-611.816,-659.180,0
1006.029,-1000.000,102.051,-610.840,-1000.000,25.879,0
1006.032,-178.223,-326.172,-753.418,-372.559,-267.090,0
1006.036,-813.477,-1000.000,-1000.000,-951.660,-990.234,0
1006.040,198.242,-756.836,-934.570,19.043,-891.602,0
1006.044,-1000.000,-26.855,-726.562,-1000.000,-442.871,0
1006.048,-401.855,-163.086,-758.789,-889.648,-448.730,0
1006.052,-852.539,-926.270,-979.492,612.793,-942.383,0
1006.056,281.738,-906.738,-966.309,336.426,-921.387,0
1006.060,-1000.000,-221.191,-789.551,-1000.000,-626.953,0
1006.064,-889.160,17.578,-690.430,-1000.000,-384.277,0
1006.068,704.102,-649.902,-884.766,126.465,-641.602,0
1006.072,699.219,-1000.000,-999.023,562.500,-990.234,0
1006.075,-876.953,-454.590,-835.938,-897.461,-637.207,0
1006.079,-1000.000,64.453,-701.172,-1000.000,-487.793,0
1006.083,-5.859,-460.938,-849.121,-125.977,-613.281,0
1006.087,-839.355,-1000.000,-1000.000,-978.516,-890.625,0
1006.091,-159.668,-659.668,-889.160,-279.785,-779.297,0
1006.095,-1000.000,31.250,-687.500,-1000.000,-386.719,0
1006.099,-187.012,-329.102,-809.570,-437.988,-676.758,0
1006.103,-804.688,-1000.000,-992.676,-928.223,-1000.000,0
1006.107,276.855,-800.293,-936.035,235.352,-876.465,0
1006.111,-1000.000,-96.191,-728.027,-1000.000,-571.289,0
1006.114,-520.508,-120.605,-708.984,-935.547,-431.152,0
1006.118,-893.555,-860.840,-956.055,607.422,-840.332,0
1006.122,362.305,-947.266,-932.129,446.289,-734.375,0
1006.126,-1000.000,-287.109,-719.238,-1000.000,-348.145,0
1006.130,-1000.000,0.000,-694.824,-1000.000,-556.641,0
1006.134,453.125,-612.305,-892.578,37.598,-836.426,0
1006.138,849.121,-1000.000,-986.816,860.840,-947.754,0
1006.142,-719.727,-537.109,-823.730,-605.469,-642.090,0
1006.146,-1000.000,32.227,-675.293,-1000.000,-492.188,0
1006.150,-137.207,-445.801,-819.336,-161.133,-722.656,0
1006.154,-840.820,-1000.000,-1000.000,-855.957,-1000.000,0
1006.157,-37.598,-704.102,-873.535,19.531,-708.496,0
1006.161,-1000.000,-6.836,-624.023,-1000.000,-192.383,0
1006.165,-199.707,-293.945,-746.094,-488.281,-390.625,0
1006.169,-802.734,-1000.000,-981.445,-925.293,-884.277,0
1006.173,273.438,-849.121,-958.008,283.691,-962.402,0
1006.177,-1000.000,-137.207,-664.062,-1000.000,-261.719,0
1006.181,-672.852,-60.059,-601.074,-1000.000,-14.648,0
1006.185,988.770,-801.270,-933.105,479.980,-805.664,0
1006.189,473.145,-993.164,-985.840,526.855,-983.887,0
1006.193,-996.582,-351.074,-776.855,-957.520,-599.121,0
1006.197,-1000.000,56.152,-635.742,-1000.000,-356.445,0
1006.200,243.652,-532.715,-843.262,-50.293,-698.730,0
1006.204,977.539,-1000.000,-1000.000,935.059,-1000.000,0
1006.208,-544.434,-563.477,-824.219,-468.262,-561.523,0
1006.212,-1000.000,100.586,-604.980,-1000.000,-155.273,0
1006.216,-168.945,-352.539,-750.488,-200.195,-202.148,0
1006.220,-826.660,-1000.000,-993.164,-860.352,-783.203,0
1006.224,97.656,-729.980,-920.410,56.152,-870.605,0
1006.228,-1000.000,3.418,-715.332,-1000.000,-455.078,0
1006.232,-324.707,-190.430,-784.180,-681.641,-459.473,0
1006.236,-833.496,-957.031,-980.957,910.156,-818.848,0
1006.239,278.809,-867.676,-958.496,299.316,-909.180,0
1006.243,-1000.000,-142.090,-767.578,-1000.000,-507.324,0
1006.247,-819.824,32.227,-726.562,-1000.000,-415.527,0
1006.251,809.082,-687.012,-929.199,183.105,-795.410,0
1006.255,603.027,-1000.000,-994.629,530.762,-957.520,0
1006.259,-936.035,-354.980,-797.363,-925.781,-433.105,0
1006.263,-1000.000,150.391,-652.832,-1000.000,-190.918,0
1006.267,99.121,-448.730,-858.887,-114.746,-729.980,0
1006.271,-911.621,-1000.000,-994.141,980.957,-872.559,0
1006.275,-336.914,-583.496,-841.797,-357.910,-370.605,0
1006.279,-1000.000,125.488,-687.988,-1000.000,-329.102,0
1006.282,-179.688,-297.852,-817.871,-374.512,-652.832,0
1006.286,-812.988,-1000.000,-994.629,-907.227,-996.094,0
1006.290,218.262,-750.000,-916.016,189.453,-769.531,0
1006.294,-1000.000,2.441,-713.379,-1000.000,-417.969,0
1006.298,-456.055,-118.652,-767.578,-829.590,-504.883,0
1006.302,-875.000,-898.438,-976.074,750.000,-871.582,0
1006.306,283.203,-917.480,-961.426,365.234,-891.602,0
1006.310,-1000.000,-181.641,-669.434,-1000.000,-91.309,0
1006.314,-957.031,59.082,-624.023,-1000.000,-95.215,0
1006.318,597.656,-643.066,-917.969,149.414,-831.055,0
1006.322,714.844,-1000.000,-1000.000,727.051,-1000.000,0
1006.325,-871.094,-462.402,-816.895,-781.738,-630.371,0
1006.329,-1000.000,104.492,-605.957,-1000.000,-217.285,0
1006.333,-42.969,-433.105,-794.434,-145.996,-597.656,0
1006.337,-833.984,-1000.000,-1000.000,-896.484,-1000.000,0
1006.341,-112.793,-671.875,-895.508,-112.793,-845.215,0
1006.345,-1000.000,40.527,-644.043,-1000.000,-377.930,0
1006.349,-189.941,-293.457,-729.004,-402.344,-398.438,0
1006.353,-803.223,-1000.000,-991.211,-893.555,-949.219,0
1006.357,276.367,-814.453,-933.105,272.461,-885.742,0
1006.361,-1000.000,-128.906,-733.887,-1000.000,-633.301,0
1006.364,-566.895,-135.254,-687.988,-874.023,-348.145,0
1006.368,-920.410,-842.285,-895.996,713.379,-541.504,0
1006.372,385.254,-975.098,-985.840,471.680,-985.840,0
1006.376,-1000.000,-351.074,-798.340,-990.234,-707.520,0
1006.380,-1000.000,-34.180,-699.707,-1000.000,-584.473,0
1006.384,381.348,-616.211,-883.789,54.199,-815.430,0
1006.388,922.852,-1000.000,-991.699,957.520,-978.027,0
1006.392,-629.883,-575.684,-827.148,-494.141,-741.699,0
1006.396,-1000.000,5.371,-624.023,-1000.000,-428.223,0
1006.400,-145.020,-448.242,-778.809,-166.016,-645.508,0
1006.404,-822.266,-1000.000,-1000.000,-836.426,-975.586,0
1006.407,46.875,-737.305,-903.320,94.238,-861.816,0
1006.411,-1000.000,-80.078,-700.684,-1000.000,-702.637,0
1006.415,-201.660,-335.938,-788.574,-505.371,-813.477,0
1006.419,-795.410,-1000.000,-988.281,-925.293,-990.723,0
1006.423,273.926,-865.234,-945.801,289.062,-934.082,0
1006.427,-1000.000,-222.168,-749.023,-1000.000,-732.422,0
1006.431,-633.789,-146.484,-738.281,-1000.000,-734.863,0
1006.435,-972.168,-808.105,-951.172,479.492,-967.285,0
1006.439,551.270,-1000.000,-967.285,642.578,-917.480,0
1006.443,-958.984,-400.879,-761.719,-892.090,-561.035,0
1006.447,-1000.000,10.254,-656.738,-1000.000,-443.848,0
1006.450,242.188,-545.410,-851.562,-55.664,-737.305,0
1006.454,-909.668,-1000.000,-1000.000,988.281,-1000.000,0
1006.458,-374.512,-594.727,-827.148,-384.277,-610.840,0
1006.462,-1000.000,66.406,-607.910,-1000.000,-211.914,0
1006.466,-180.664,-385.254,-820.312,-248.047,-766.602,0
1006.470,-807.129,-1000.000,-1000.000,-858.887,-1000.000,0
1006.474,214.355,-747.070,-925.293,138.672,-896.973,0
1006.478,-1000.000,-22.461,-736.328,-1000.000,-626.953,0
1006.482,-303.223,-195.801,-798.828,-727.539,-724.121,0
1006.486,-811.035,-953.125,-984.863,869.629,-1000.000,0
1006.489,274.902,-885.254,-955.566,324.707,-891.602,0
1006.493,-1000.000,-179.688,-768.066,-1000.000,-546.875,0
1006.497,-768.555,32.715,-663.086,-1000.000,-217.773,0
1006.501,866.211,-668.457,-879.883,243.164,-618.652,0
1006.505,684.570,-1000.000,-1000.000,623.535,-1000.000,0
1006.509,-886.230,-424.316,-856.445,-886.230,-732.910,0
1006.513,-1000.000,80.566,-738.281,-1000.000,-544.922,0
1006.517,103.027,-459.961,-861.816,-126.953,-722.656,0
1006.521,-817.871,-1000.000,-997.070,-953.125,-1000.000,0
1006.525,-160.156,-637.207,-910.645,-247.070,-868.652,0
1006.529,-1000.000,58.594,-756.836,-1000.000,-655.273,0
1006.532,-189.941,-321.289,-842.773,-329.102,-741.699,0
1006.536,-800.781,-1000.000,-994.141,-870.117,-987.793,0
1006.540,274.902,-774.902,-924.316,239.258,-839.355,0
1006.544,-1000.000,-50.781,-741.699,-1000.000,-521.484,0
1006.548,-436.523,-146.484,-802.734,-840.332,-712.891,0
1006.552,-853.027,-893.066,-976.562,753.418,-963.867,0
1006.556,345.215,-937.500,-972.168,401.367,-931.641,0
1006.560,-1000.000,-269.043,-814.941,-1000.000,-747.070,0
1006.564,-954.590,2.441,-741.699,-1000.000,-676.270,0
1006.568,587.891,-632.812,-914.551,117.676,-877.441,0
1006.572,826.660,-1000.000,-995.605,866.699,-992.676,0
1006.575,-747.070,-520.020,-864.746,-634.766,-830.078,0
1006.579,-1000.000,47.363,-681.152,-1000.000,-537.598,0
1006.583,-48.340,-443.359,-806.641,-167.969,-661.621,0
1006.587,-821.289,-1000.000,-1000.000,-832.031,-1000.000,0
1006.591,-65.430,-672.852,-812.500,104.980,-544.434,0
1006.595,-1000.000,14.160,-611.816,-1000.000,-252.930,0
1006.599,-193.848,-332.520,-808.594,-386.719,-776.855,0
1006.603,-800.781,-1000.000,-997.070,-862.793,-1000.000,0
1006.607,276.367,-818.848,-913.086,267.090,-815.918,0
1006.611,-1000.000,-128.906,-685.547,-1000.000,-494.141,0
1006.614,-580.078,-132.812,-729.004,-867.676,-682.617,0
1006.618,-929.199,-840.820,-953.125,722.656,-938.965,0
1006.622,455.078,-986.328,-976.074,592.773,-986.328,0
1006.626,-1000.000,-342.773,-754.395,-937.988,-617.188,0
1006.630,-1000.000,34.180,-610.840,-1000.000,-312.988,0
1006.634,352.539,-570.801,-844.727,75.684,-710.449,0
1006.638,981.445,-1000.000,-999.023,-938.477,-1000.000,0
1006.642,-551.758,-586.426,-881.836,-346.191,-888.672,0
1006.646,-1000.000,57.617,-644.531,-1000.000,-379.883,0
1006.650,-161.133,-384.766,-740.723,-175.781,-417.969,0
1006.654,-813.477,-1000.000,-1000.000,-820.801,-1000.000,0
1006.657,121.094,-731.445,-924.316,174.805,-916.016,0
1006.661,-1000.000,-20.508,-749.023,-1000.000,-681.152,0
1006.665,-210.449,-248.047,-807.129,-522.461,-717.773,0
1006.669,-790.039,-988.770,-981.445,-923.828,-971.191,0
1006.673,272.461,-862.305,-960.938,297.363,-943.848,0
1006.677,-1000.000,-143.555,-757.812,-1000.000,-548.340,0
1006.681,-631.348,-17.090,-745.117,-1000.000,-497.070,0
1006.685,-974.609,-741.699,-951.172,473.633,-844.238,0
1006.689,605.469,-1000.000,-988.770,636.719,-983.887,0
1006.693,-926.270,-384.277,-866.211,-896.484,-812.500,0
1006.697,-1000.000,71.289,-768.066,-1000.000,-693.359,0
1006.700,213.379,-500.000,-900.879,-92.285,-869.629,0
1006.704,-860.840,-1000.000,-996.582,-947.266,-1000.000,0
1006.708,-278.320,-609.375,-905.762,-270.996,-849.121,0
1006.712,-1000.000,59.082,-763.184,-1000.000,-622.559,0
1006.716,-182.617,-365.234,-850.098,-242.188,-768.066,0
1006.720,-807.617,-1000.000,-996.582,-836.426,-1000.000,0
1006.724,219.727,-752.441,-910.156,235.840,-773.438,0
1006.728,-1000.000,-32.227,-711.914,-1000.000,-364.746,0
1006.732,-385.742,-200.684,-788.574,-682.617,-575.195,0
1006.736,-843.262,-948.730,-996.094,946.777,-1000.000,0
1006.739,279.297,-896.484,-905.762,398.926,-708.008,0
1006.743,-1000.000,-206.543,-664.062,-1000.000,-139.160,0
1006.747,-876.465,-20.508,-676.758,-1000.000,-342.285,0
1006.751,726.562,-691.406,-911.133,290.039,-802.734,0
1006.755,676.758,-1000.000,-990.723,822.266,-995.605,0
1006.759,-889.160,-467.285,-780.762,-719.238,-592.285,0
1006.763,-1000.000,45.410,-608.887,-1000.000,-365.723,0
1006.767,3.418,-480.469,-806.152,-146.973,-711.426,0
1006.771,-863.770,-1000.000,-1000.000,-840.820,-1000.000,0
1006.775,-209.473,-674.805,-849.121,19.531,-755.859,0
1006.779,-1000.000,27.832,-519.531,-1000.000,37.109,0
1006.782,-184.570,-333.008,-671.387,-289.551,-207.520,0
1006.786,-807.617,-1000.000,-1000.000,-829.102,-1000.000,0
1006.790,267.578,-808.105,-898.926,278.320,-806.641,0
1006.794,-1000.000,-122.559,-629.883,-1000.000,-311.035,0
1006.798,-530.273,-186.035,-667.969,-745.605,-353.516,0
1006.802,-904.297,-901.855,-957.031,889.160,-892.578,0
1006.806,314.453,-956.055,-953.125,510.254,-930.176,0
1006.810,-1000.000,-317.383,-734.375,-974.121,-583.984,0
1006.814,-1000.000,2.930,-613.770,-1000.000,-296.875,0
1006.818,456.543,-609.863,-825.195,201.660,-574.707,0
1006.822,837.402,-1000.000,-1000.000,902.344,-1000.000,0
1006.825,-737.793,-523.438,-811.035,-611.816,-635.742,0
1006.829,-1000.000,62.500,-624.023,-1000.000,-418.945,0
1006.833,-113.770,-428.223,-792.969,-162.598,-542.969,0
1006.837,-833.496,-1000.000,-1000.000,-845.215,-835.938,0
1006.841,-38.086,-693.848,-893.066,51.758,-838.867,0
1006.845,-1000.000,25.391,-689.941,-1000.000,-470.703,0
1006.849,-193.848,-272.949,-801.270,-456.543,-640.137,0
1006.853,-800.293,-1000.000,-987.793,-900.391,-985.840,0
1006.857,275.879,-827.637,-954.102,280.273,-890.625,0
1006.861,-1000.000,-107.910,-782.227,-1000.000,-540.039,0
1006.864,-603.516,-36.621,-751.465,-1000.000,-335.938,0
1006.868,-943.848,-785.156,-955.566,515.137,-785.156,0
1006.872,484.375,-977.051,-956.055,553.711,-763.672,0
1006.876,-1000.000,-292.480,-804.688,-942.871,-356.934,0
1006.880,-1000.000,104.492,-785.645,-1000.000,-544.434,0
1006.884,313.965,-513.672,-921.875,-41.992,-827.148,0
1006.888,-945.801,-1000.000,-989.746,892.578,-965.820,0
1006.892,-438.965,-523.438,-889.160,-520.996,-693.359,0
1006.896,-1000.000,164.551,-753.418,-1000.000,-520.508,0
1006.900,-172.363,-320.312,-851.074,-240.234,-729.004,0
1006.904,-813.477,-1000.000,-998.047,-893.555,-1000.000,0
1006.907,147.949,-694.336,-907.227,7.812,-729.492,0
1006.911,-1000.000,84.961,-729.492,-1000.000,-218.262,0
1006.915,-279.297,-150.391,-821.777,-696.777,-361.816,0
1006.919,-810.547,-958.984,-979.980,873.047,-880.859,0
1006.923,274.414,-856.445,-970.703,290.527,-882.812,0
1006.927,-1000.000,-91.309,-758.301,-1000.000,-119.629,0
1006.931,-759.277,54.688,-717.285,-1000.000,20.020,0
1006.935,889.648,-706.055,-953.613,249.023,-769.531,0
1006.939,592.285,-1000.000,-992.676,539.551,-998.047,0
1006.943,-935.547,-380.371,-862.793,-931.152,-616.699,0
1006.947,-1000.000,111.816,-709.473,-1000.000,-301.270,0
1006.950,119.629,-461.914,-853.027,-108.398,-643.066,0
1006.954,-928.711,-1000.000,-1000.000,977.539,-1000.000,0
1006.958,-370.117,-585.938,-844.727,-373.535,-559.570,0
1006.962,-1000.000,126.465,-593.750,-1000.000,-44.434,0
1006.966,-173.828,-302.734,-718.750,-283.203,-131.836,0
1006.970,-821.289,-1000.000,-992.188,-866.699,-834.961,0
1006.974,158.691,-763.672,-913.086,181.641,-815.918,0
1006.978,-1000.000,-34.668,-662.598,-1000.000,-321.289,0
1006.982,-495.605,-150.879,-676.270,-759.277,-184.570,0
1006.986,-901.855,-907.227,-930.176,845.215,-545.898,0
1006.989,282.715,-918.945,-957.520,347.168,-858.887,0
1006.993,-1000.000,-241.699,-709.961,-1000.000,-350.098,0
1006.997,-1000.000,-8.301,-603.027,-1000.000,-152.832,0
1007.001,462.402,-661.133,-857.910,184.570,-543.457,0
1007.005,615.234,-1000.000,-986.816,743.652,-800.781,0
1007.009,-920.410,-456.543,-707.031,-776.855,-264.160,0
1007.013,-1000.000,94.238,-488.281,-1000.000,19.531,0
1007.017,-107.422,-440.918,-751.465,-154.785,-529.785,0
1007.021,-972.168,-1000.000,-981.934,-875.000,-766.113,0
1007.025,-335.449,-651.367,-746.094,-55.176,-175.781,0
1007.029,-1000.000,63.477,-516.113,-1000.000,-62.500,0
1007.032,-174.805,-283.691,-685.547,-428.223,-343.262,0
1007.036,-818.359,-1000.000,-995.117,-901.367,-900.391,0
1007.040,217.773,-783.203,-863.281,260.742,-627.441,0
1007.044,-1000.000,-30.273,-542.480,-1000.000,-7.812,0
1007.048,-636.230,-51.758,-600.586,-952.148,-158.203,0
1007.052,-994.141,-828.125,-915.039,587.891,-635.742,0
1007.056,298.340,-950.195,-972.168,398.926,-852.539,0
1007.060,-1000.000,-200.195,-608.887,-1000.000,62.500,0
1007.064,-1000.000,158.691,-492.676,-1000.000,233.887,0
1007.068,303.223,-535.156,-841.797,14.648,-648.926,0
1007.072,764.160,-1000.000,-1000.000,708.008,-1000.000,0
1007.075,-808.594,-454.590,-789.551,-746.582,-468.750,0
1007.079,-1000.000,218.750,-547.852,-1000.000,-36.621,0
1007.083,-158.203,-323.242,-768.066,-198.242,-504.883,0
1007.087,-856.934,-1000.000,-1000.000,-948.242,-994.141,0
1007.091,-56.152,-645.508,-886.230,-163.086,-751.953,0
1007.095,-1000.000,187.012,-588.867,-1000.000,-157.715,0
1007.099,-267.090,-74.707,-664.551,-671.387,-99.609,0
1007.103,-828.613,-964.844,-983.887,859.863,-774.902,0
1007.107,280.762,-802.734,-922.852,302.246,-753.418,0
1007.111,-1000.000,8.789,-696.289,-1000.000,-394.043,0
1007.114,-737.305,128.906,-623.535,-1000.000,-146.973,0
1007.118,916.992,-673.828,-846.680,446.777,-387.695,0
1007.122,480.957,-985.840,-992.188,502.441,-966.797,0
1007.126,-997.559,-246.094,-786.133,-967.773,-614.746,0
1007.130,-1000.000,216.309,-646.484,-1000.000,-438.477,0
1007.134,216.309,-438.965,-836.914,-38.574,-712.891,0
1007.138,975.586,-1000.000,-1000.000,911.133,-1000.000,0
1007.142,-542.480,-524.414,-863.770,-514.648,-759.766,0
1007.146,-1000.000,208.008,-611.328,-1000.000,-285.645,0
1007.150,-169.434,-278.809,-753.906,-211.914,-540.039,0
1007.154,-827.148,-1000.000,-1000.000,-836.914,-918.457,0
1007.157,107.422,-716.309,-906.738,203.125,-762.695,0
1007.161,-1000.000,75.684,-651.367,-1000.000,-512.695,0
1007.165,-363.281,-117.188,-716.797,-589.844,-623.047,0
1007.169,-848.145,-940.430,-981.934,-973.145,-977.051,0
1007.173,281.738,-881.348,-937.012,376.953,-918.457,0
1007.177,-1000.000,-137.695,-687.988,-1000.000,-664.062,0
1007.181,-861.328,48.828,-615.234,-1000.000,-634.766,0
1007.185,754.395,-677.734,-886.719,425.293,-912.109,0
1007.189,610.840,-1000.000,-956.055,958.008,-932.617,0
1007.193,-933.105,-403.809,-672.852,-567.383,-563.965,0
1007.197,-1000.000,114.258,-500.000,-1000.000,-395.996,0
1007.200,69.336,-454.102,-741.211,-73.730,-677.246,0
1007.204,-913.574,-1000.000,-1000.000,-794.434,-1000.000,0
1007.208,-328.613,-629.883,-750.977,121.094,-617.188,0
1007.212,-1000.000,66.406,-428.711,-1000.000,-181.641,0
1007.216,-180.664,-360.840,-694.824,-215.820,-745.605,0
1007.220,-812.500,-1000.000,-1000.000,-783.203,-1000.000,0
1007.224,238.281,-803.223,-866.211,313.477,-909.180,0
1007.228,-1000.000,-113.281,-565.430,-1000.000,-671.387,0
